<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XXII.US,D,20120514,000000,8942400,8942400,8942400,8942400,0.0007273200003636601,0
XXII.US,D,20120515,000000,8942400,8942400,8942400,8942400,0.0005949180002974589,0
XXII.US,D,20120516,000000,9322455,9322455,6874470,7053315,0.004173373335420021,0
XXII.US,D,20120517,000000,8942400,9333630,6885645,7411020,0.0019142000009571,0
XXII.US,D,20120518,000000,6818580,7788825,6818580,7712820,0.0169082000084541,0
XXII.US,D,20120521,000000,7601040,10060200,6705690,10060200,0.00516192000258096,0
XXII.US,D,20120522,000000,7042140,7824600,6706800,7824600,0.0067677333367172,0
XXII.US,D,20120523,000000,7712820,7712820,6706800,6706800,0.00134192000067096,0
XXII.US,D,20120524,000000,6930360,6930360,6930360,6930360,0.000044730666689032,0
XXII.US,D,20120529,000000,6695625,6695625,6695625,6695625,0.000536768000268384,0
XXII.US,D,20120531,000000,6706800,6706800,6706800,6706800,0.000044730666689032,0
XXII.US,D,20120604,000000,5477220,5589000,5477220,5589000,0.000268384000134192,0
XXII.US,D,20120605,000000,5587890,5587890,3912300,5587890,0.00560475333613571,0
XXII.US,D,20120606,000000,5589000,5589000,5589000,5589000,0.0028825333347746,0
XXII.US,D,20120607,000000,5365440,5365440,5365440,5365440,0.000125246000062623,0
XXII.US,D,20120611,000000,5365440,5365440,5018925,5018925,0.00080380666706857,0
XXII.US,D,20120612,000000,5030100,5030100,5030100,5030100,0.00150697333408682,0
XXII.US,D,20120614,000000,5030100,5030100,5030100,5030100,0.000044730666689032,0
XXII.US,D,20120615,000000,5030100,5030100,4683585,4683585,0.00135981333401324,0
XXII.US,D,20120618,000000,5030100,5030100,5028990,5028990,0.00263910666798622,0
XXII.US,D,20120619,000000,4694760,8931225,4694760,6595020,0.00207854666770594,0
XXII.US,D,20120620,000000,5700780,5700780,5700780,5700780,0.00022365333344516,0
XXII.US,D,20120621,000000,5711955,5812560,5711955,5711955,0.00040257600020128796,0
XXII.US,D,20120622,000000,5723130,5723130,5723130,5723130,0.00022365333344516,0
XXII.US,D,20120625,000000,5030100,5030100,5007750,5007750,0.0071568666702451,0
XXII.US,D,20120626,000000,4582980,4582980,3912300,4582980,0.00178922666756128,0
XXII.US,D,20120627,000000,4527090,4527090,4471200,4471200,0.00082304000041152,0
XXII.US,D,20120628,000000,4471200,4582980,4024080,4582980,0.00108525333387596,0
